Date,BTC_Price,DOW_Price,NASDAQ_Price,GOLD_Price,USD_Price,US_BCI,US_CCI,US2TB,US30TB,ETH,XRP,US_INTR,S&P,BTCCash,LTC,Gsearch
2015-07-30,288.2,17745.98,5128.78,1088.4,97.69,99.74,100.73,109.41,155.16,0,0.01,0.75,2108.63,0,0,3
2015-07-31,284.5,17689.86,5128.28,1094.9,97.44,99.74,100.73,109.53,155.94,0,0.01,0.75,2103.84,0,0,3
2015-08-03,281.3,17598.2,5115.38,1089.4,97.62,99.55,100.54,109.55,157.59,0,0.01,0.75,2098.04,0,0,3
2015-08-04,285.5,17550.69,5105.55,1090.7,98.02,99.55,100.54,109.41,156.88,0,0.01,0.75,2093.32,0,0,3
2015-08-05,282.6,17540.47,5139.94,1085.7,98.03,99.55,100.54,109.39,155.66,0,0.01,0.75,2099.84,0,0,3
2015-08-06,279.1,17419.75,5056.44,1090.2,97.91,99.55,100.54,109.43,156.72,0,0.01,0.75,2083.56,0,0,3
2015-08-07,280.1,17373.38,5043.54,1094.1,97.62,99.55,100.54,109.38,158.53,0,0.01,0.75,2077.57,0,0,3
2015-08-10,265.1,17615.17,5101.8,1104.2,97.2,99.55,100.54,109.39,156.78,0,0.01,0.75,2104.18,0,0,3
2015-08-11,272,17402.84,5036.79,1107.6,97.33,99.55,100.54,109.52,158.81,0,0.01,0.75,2084.07,0,0,3
2015-08-12,267.1,17402.51,5044.39,1123.2,96.3,99.55,100.54,109.57,158.62,0,0.01,0.75,2086.05,0,0,3
2015-08-13,264.5,17408.25,5033.56,1115.7,96.46,99.55,100.54,109.45,157.91,0,0.01,0.75,2083.39,0,0,3
2015-08-14,266.1,17477.4,5048.23,1112.9,96.53,99.55,100.54,109.42,158.12,0,0.01,0.75,2091.54,0,0,3
2015-08-17,258.5,17545.18,5091.7,1118.6,96.81,99.55,100.54,109.46,159.09,0,0.01,0.75,2102.44,0,0,3
2015-08-18,183,17511.34,5059.35,1117.1,97.07,99.55,100.54,109.45,157.72,0,0.01,0.75,2096.92,0,0,3
2015-08-19,226.2,17348.73,5019.05,1128.1,96.37,99.55,100.54,109.56,158.81,0,0.01,0.75,2079.61,0,0,3
2015-08-20,235.5,16990.69,4877.49,1153,96,99.55,100.54,109.52,160.09,0,0.01,0.75,2035.73,0,0,3
2015-08-21,232.2,16459.75,4706.04,1159.6,95,99.55,100.54,109.61,160.19,0,0.01,0.75,1970.89,0,0,3
2015-08-24,210.5,15871.35,4526.25,1153.4,93.36,99.55,100.54,109.75,160.91,0,0.01,0.75,1893.21,0,0,3
2015-08-25,222.7,15666.44,4506.49,1138.2,94.54,99.55,100.54,109.6,157.72,0,0.01,0.75,1867.61,0,0,3
2015-08-26,226.2,16285.51,4697.54,1124.6,95.13,99.55,100.54,109.63,156.03,0,0.01,0.75,1940.51,0,0,3
2015-08-27,225.8,16654.77,4812.71,1122.4,95.65,99.55,100.54,109.6,156.88,0,0.01,0.75,1987.66,0,0,3
2015-08-28,231.8,16643.01,4828.32,1133.1,96.14,99.55,100.54,109.51,156.72,0,0.01,0.75,1988.87,0,0,3
2015-08-31,231.4,16528.03,4776.51,1131.6,95.85,99.55,100.54,109.46,156.12,0,0.01,0.75,1972.18,0,0,3
2015-09-01,228.2,16058.35,4636.1,1138.7,95.45,99.35,100.37,109.52,156.12,0,0.01,0.75,1913.85,0,0,3
2015-09-02,229.7,16351.38,4749.98,1132.5,95.84,99.35,100.37,109.5,155.5,0,0.01,0.75,1948.86,0,0,3
2015-09-03,227.3,16374.76,4733.5,1123.7,96.42,99.35,100.37,109.55,155.97,0,0.01,0.75,1951.13,0,0,3
2015-09-04,230.9,16102.38,4683.92,1120.6,96.24,99.35,100.37,109.56,157.31,0,0.01,0.75,1921.22,0,0,3
2015-09-06,241,16102.38,4683.92,1119.9,96.24,99.35,100.37,109.61,155.57,0,0.01,0.75,1921.22,0,0,3
2015-09-07,240.9,16102.38,4683.92,1119.9,96.24,99.35,100.37,109.61,155.42,0,0.01,0.75,1921.22,0,0,3
2015-09-08,244.2,16492.68,4811.93,1120.4,95.99,99.35,100.37,109.5,155.44,0,0.01,0.75,1969.41,0,0,3
2015-09-09,238.9,16253.57,4756.53,1102.2,96.01,99.35,100.37,109.51,156.16,0,0.01,0.75,1942.04,0,0,3
2015-09-10,239.5,16330.4,4796.25,1109.5,95.44,99.35,100.37,109.52,155.28,0,0.01,0.75,1952.29,0,0,3
2015-09-11,240.6,16433.09,4822.34,1103.5,95.19,99.35,100.37,109.55,156.28,0,0.01,0.75,1961.05,0,0,3
2015-09-14,230.9,16370.96,4805.76,1107.7,95.36,99.35,100.37,109.52,156.44,0,0.01,0.75,1953.03,0,0,3
2015-09-15,230.9,16599.85,4860.52,1102.8,95.78,99.35,100.37,109.4,153.88,0,0.01,0.75,1978.09,0,0,3
2015-09-16,229,16739.95,4889.24,1119.2,95.55,99.35,100.37,109.33,153.25,0,0.01,0.75,1995.31,0,0,3
2015-09-17,233.6,16674.74,4893.95,1117.3,94.68,99.35,100.37,109.53,154.56,0,0.01,0.75,1990.2,0,0,3
2015-09-18,233.8,16384.58,4827.23,1138.1,95,99.35,100.37,109.58,157.25,0,0.01,0.75,1958.03,0,0,3
2015-09-21,227.2,16510.19,4828.95,1133.1,96.03,99.35,100.37,109.52,155.31,0,0.01,0.75,1966.97,0,0,3
2015-09-22,231.3,16330.47,4756.72,1125,96.45,99.35,100.37,109.61,155.75,0,0.01,0.75,1942.74,0,0,3
2015-09-23,230.5,16279.89,4752.74,1131.6,96.21,99.35,100.37,109.61,155.62,0,0.01,0.75,1938.76,0,0,3
2015-09-24,234.6,16201.32,4734.48,1153.8,96.15,99.35,100.37,109.64,156.69,0,0.01,0.75,1932.24,0,0,3
2015-09-25,235.3,16314.67,4686.5,1146,96.43,99.35,100.37,109.62,155.44,0,0.01,0.75,1931.34,0,0,3
2015-09-28,240.4,16001.89,4543.97,1132,96.18,99.35,100.37,109.74,157.53,0,0.01,0.75,1881.77,0,0,3
2015-09-29,236.8,16049.13,4517.32,1127.1,95.99,99.35,100.37,109.71,157.91,0,0.01,0.75,1884.09,0,0,3
2015-09-30,236.5,16284.7,4620.16,1115.5,96.48,99.35,100.37,109.72,157.34,0,0.01,0.75,1920.03,0,0,3
2015-10-01,238.5,16272.01,4627.08,1114.2,96.33,99.16,100.4,109.5,157.81,0,0.01,0.75,1923.82,0,0,3
2015-10-02,237.9,16472.37,4707.77,1137.1,95.97,99.16,100.4,109.66,158.81,0,0.01,0.75,1951.36,0,0,3
2015-10-05,242,16776.43,4781.26,1138.1,96.24,99.16,100.4,109.59,157.25,0,0.01,0.75,1987.05,0,0,3
2015-10-06,247.4,16790.19,4748.36,1146.8,95.56,99.16,100.4,109.61,157.81,0,0.01,0.75,1979.92,0,0,3
2015-10-07,244.2,16912.29,4791.15,1149,95.58,99.16,100.4,109.56,157.66,0,0.01,0.75,1995.83,0,0,3
2015-10-08,243,17050.75,4810.79,1144.7,95.41,99.16,100.4,109.55,156.41,0,0.01,0.75,2013.43,0,0,3
2015-10-09,244.8,17084.49,4830.47,1156.3,94.88,99.16,100.4,109.53,156.91,0,0.01,0.75,2014.89,0,0,3
2015-10-12,246.1,17131.86,4838.64,1164.9,94.77,99.16,100.4,109.55,157.81,0,0.01,0.75,2017.46,0,0,3
2015-10-13,251.3,17081.89,4796.61,1165.8,94.79,99.16,100.4,109.59,157.84,0,0.01,0.75,2003.69,0,0,3
2015-10-14,253.5,16924.75,4782.85,1180.1,93.96,99.16,100.4,109.72,159.59,0,0.01,0.75,1994.24,0,0,3
2015-10-15,255.2,17141.75,4870.1,1187.9,94.43,99.16,100.4,109.63,158.72,0,0.01,0.75,2023.86,0,0,3
2015-10-16,263.5,17215.97,4886.69,1183.6,94.59,99.16,100.4,109.6,158.94,0,0.01,0.75,2033.11,0,0,3
2015-10-19,265,17230.54,4905.47,1173.3,94.95,99.16,100.4,109.63,158.38,0,0.01,0.75,2033.66,0,0,3
2015-10-20,271,17217.11,4880.97,1178,94.94,99.16,100.4,109.55,157.28,0,0,0.75,2030.77,0,0,3
2015-10-21,267.8,17168.61,4840.12,1167.6,95.07,99.16,100.4,109.57,158.41,0,0,0.75,2018.94,0,0,3
2015-10-22,275.8,17489.16,4920.05,1166.6,96.45,99.16,100.4,109.62,158.44,0,0,0.75,2052.51,0,0,3
2015-10-23,279.2,17646.7,5031.86,1163.3,97.24,99.16,100.4,109.55,157.16,0,0,0.75,2075.15,0,0,3
2015-10-26,287.2,17623.05,5034.7,1167,96.95,99.16,100.4,109.55,158.03,0,0,0.75,2071.18,0,0,3
2015-10-27,295.2,17581.43,5030.15,1166.8,96.99,99.16,100.4,109.6,158.53,0,0,0.75,2065.89,0,0,3
2015-10-28,304.5,17779.52,5095.69,1177.1,97.86,99.16,100.4,109.41,158.12,0,0,0.75,2090.35,0,0,3
2015-10-29,314.9,17755.8,5074.27,1147.2,97.36,99.16,100.4,109.36,155.84,0,0,0.75,2089.41,0,0,3
2015-10-30,328.2,17663.54,5053.75,1141.5,97.02,99.16,100.4,109.33,156.44,0,0,0.75,2079.36,0,0,3
2015-11-02,365,17828.76,5127.15,1135.8,97,99.02,100.52,109.28,155.75,0,0,0.75,2104.05,0,0,4
2015-11-03,405.3,17918.15,5145.13,1114.2,97.24,99.02,100.52,109.24,154.62,0,0.01,0.75,2109.79,0,0,4
2015-11-04,409.2,17867.58,5142.48,1106.5,98.03,99.02,100.52,109.16,154.69,0,0,0.75,2102.31,0,0,4
2015-11-05,388,17863.43,5127.74,1104.4,98.05,99.02,100.52,109.16,154.09,0,0,0.75,2099.93,0,0,4
2015-11-06,375.6,17910.33,5147.12,1087.6,99.26,99.02,100.52,109.05,152.31,0,0,0.75,2099.2,0,0,4
2015-11-09,381,17730.48,5095.3,1087.9,99.08,99.02,100.52,109.08,152.09,0,0,0.75,2078.58,0,0,4
2015-11-10,340.2,17758.21,5083.24,1088.2,99.39,99.02,100.52,109.12,152.59,0,0,0.75,2081.72,0,0,4
2015-11-11,314,17702.22,5067.02,1084.7,99.16,99.02,100.52,109.07,152.03,0,0,0.75,2075,0,0,4
2015-11-12,336.6,17448.07,5005.08,1080.8,98.71,99.02,100.52,109.09,152.84,0,0,0.75,2045.97,0,0,4
2015-11-13,338.5,17245.24,4927.88,1080.8,99.1,99.02,100.52,109.13,153.38,0,0,0.75,2023.04,0,0,4
2015-11-16,332.1,17483.01,4984.62,1083.7,99.54,99.02,100.52,109.16,153.25,0,0,0.75,2053.19,0,0,4
2015-11-17,336.3,17489.5,4986.02,1068.7,99.7,99.02,100.52,109.14,153.84,0,0,0.75,2050.44,0,0,4
2015-11-18,336,17737.16,5075.2,1068.8,99.75,99.02,100.52,109.1,153.84,0,0,0.75,2083.58,0,0,4
2015-11-19,326.5,17732.75,5073.64,1078,99.06,99.02,100.52,109.07,154.69,0,0,0.75,2081.24,0,0,4
2015-11-20,322.2,17823.81,5104.92,1076.4,99.62,99.02,100.52,109.05,154.44,0,0,0.75,2089.17,0,0,4
2015-11-23,323.6,17792.68,5102.48,1066.8,99.86,99.02,100.52,109.03,154.94,0,0,0.75,2086.59,0,0,4
2015-11-24,320.1,17812.19,5102.81,1074.3,99.59,99.02,100.52,109.05,155,0,0,0.75,2089.14,0,0,4
2015-11-25,329.9,17813.39,5116.14,1070.5,99.83,99.02,100.52,109.05,155.28,0,0,0.75,2088.87,0,0,4
2015-11-26,354,17813.39,5116.14,1070.8,99.83,99.02,100.52,109.15,154.14,0,0,0.75,2088.87,0,0,4
2015-11-27,358.9,17798.49,5127.52,1056.2,100.07,99.02,100.52,109.06,155.25,0,0,0.75,2090.11,0,0,4
2015-11-30,376.9,17719.92,5108.67,1065.8,100.21,99.02,100.52,109.04,155.41,0,0,0.75,2080.41,0,0,4
2015-12-01,362.7,17888.35,5156.31,1063.8,99.84,98.96,100.62,109.09,157.22,0,0,1,2102.63,0,0,4
2015-12-02,359.1,17729.68,5123.22,1054.2,100.02,98.96,100.62,109.02,157.5,0,0,1,2079.51,0,0,4
2015-12-03,360.7,17477.67,5037.53,1061.7,97.63,98.96,100.62,108.99,153.5,0,0,1,2049.62,0,0,4
2015-12-04,363.2,17847.63,5142.27,1084.5,98.34,98.96,100.62,108.98,155.19,0,0,1,2091.69,0,0,4
2015-12-07,396.7,17730.51,5101.81,1076.4,98.67,98.96,100.62,109,156.69,0,0.01,1,2077.07,0,0,4
2015-12-08,420.8,17568,5098.24,1076.3,98.47,98.96,100.62,108.98,156.22,0,0.01,1,2063.59,0,0,4
2015-12-09,418.7,17492.3,5022.86,1077.6,97.33,98.96,100.62,109.04,156.84,0,0.01,1,2047.62,0,0,4
2015-12-10,414.9,17574.75,5045.17,1073.1,97.96,98.96,100.62,109.01,156.47,0,0.01,1,2052.23,0,0,4
2015-12-11,456.3,17265.21,4933.47,1076.9,97.55,98.96,100.62,109.12,158.59,0,0.01,1,2012.37,0,0,4
2015-12-14,442.6,17368.5,4952.23,1064.7,97.47,98.96,100.62,109.01,156.81,0,0.01,1,2021.94,0,0,4
2015-12-15,466.5,17524.91,4995.36,1062.9,98.29,98.96,100.62,109,156.09,0,0.01,1,2043.41,0,0,4
2015-12-16,455,17749.09,5071.13,1078,97.88,98.96,100.62,108.91,155.91,0,0.01,1,2073.07,0,0,4
2015-12-17,455.8,17495.84,5002.55,1050.8,99.32,98.96,100.62,108.89,157.25,0,0.01,1,2041.89,0,0,4
2015-12-18,463.5,17128.55,4923.08,1066.2,98.73,98.96,100.62,108.95,157.72,0,0.01,1,2005.55,0,0,4
2015-12-21,437.9,17251.62,4968.92,1081.9,98.37,98.96,100.62,108.95,157.91,0,0.01,1,2021.15,0,0,4
2015-12-22,435.6,17417.27,5001.11,1074.8,98.24,98.96,100.62,108.88,155.06,0,0.01,1,2038.97,0,0,4
2015-12-23,442.6,17602.61,5045.93,1069.4,98.37,98.96,100.62,108.92,154.25,0,0.01,1,2064.29,0,0,4
2015-12-24,456.1,17552.17,5048.49,1077.2,98.02,98.96,100.62,108.9,155.06,0,0.01,1,2060.99,0,0,4
2015-12-28,420.2,17528.27,5040.98,1070.5,97.95,98.96,100.62,108.88,155.62,0,0.01,1,2056.5,0,0,4
2015-12-29,431.9,17720.98,5107.94,1077.5,98.17,98.96,100.62,108.81,153.28,0,0.01,1,2078.36,0,0,4
2015-12-30,424.7,17603.87,5065.85,1060.1,98.35,98.96,100.62,108.84,153.25,0,0.01,1,2063.36,0,0,4
2015-12-31,429,17425.03,5007.41,1060.3,98.75,98.96,100.62,108.85,153.75,0,0.01,1,2043.94,0,0,4
2016-01-04,432.9,17148.94,4903.09,1075.1,98.97,99.05,100.63,108.66,154.25,0,0.01,1,2012.66,0,0,4
2016-01-05,431.8,17158.66,4891.43,1078.4,99.5,99.05,100.63,108.66,153.69,0,0.01,1,2016.71,0,0,4
2016-01-06,428,16906.51,4835.77,1091.9,99.27,99.05,100.63,108.77,155.59,0,0.01,1,1990.26,0,0,4
2016-01-07,459,16514.1,4689.43,1107.7,98.27,99.05,100.63,108.82,156,0,0.01,1,1943.09,0,0,4
2016-01-08,454,16346.45,4643.63,1097.8,98.6,99.05,100.63,108.85,156.38,0,0.01,1,1922.03,0,0,4
2016-01-11,449.3,16398.57,4637.99,1096.5,98.78,99.05,100.63,108.9,155.78,0,0.01,1,1923.67,0,0,4
2016-01-12,432,16516.22,4685.92,1085.6,99.02,99.05,100.63,108.92,157.56,0,0.01,1,1938.68,0,0,4
2016-01-13,431.1,16151.41,4526.06,1087.5,98.98,99.05,100.63,108.95,158.53,0,0.01,1,1890.28,0,0,4
2016-01-14,429.3,16379.05,4615,1073.9,99.16,99.05,100.63,108.98,157.47,0,0.01,1,1921.84,0,0,4
2016-01-15,358.9,15988.08,4488.42,1091.5,99.02,99.05,100.63,109.09,159.12,0,0.01,1,1880.33,0,0,4
2016-01-17,382.1,15988.08,4488.42,1090.3,99.02,99.05,100.63,109.29,159.25,0,0,1,1880.33,0,0,4
2016-01-18,387,15988.08,4488.42,1088.5,99.02,99.05,100.63,109.27,158.89,0,0.01,1,1880.33,0,0,4
2016-01-19,379,16016.02,4476.95,1089.9,99.04,99.05,100.63,109.07,159.38,0,0.01,1,1881.33,0,0,4
2016-01-20,419.4,15766.74,4471.69,1107.1,99.17,99.05,100.63,109.16,160.44,0,0.01,1,1859.33,0,0,4
2016-01-21,411,15882.68,4472.06,1099.1,99.13,99.05,100.63,109.15,159.56,0,0.01,1,1868.99,0,0,4
2016-01-22,381,16093.51,4591.18,1097.2,99.65,99.05,100.63,109.09,159.03,0,0.01,1,1906.9,0,0,4
2016-01-25,391,15885.22,4518.49,1106.2,99.41,99.05,100.63,109.1,159.62,0,0.01,1,1877.08,0,0,4
2016-01-26,391.3,16167.23,4567.67,1121.7,99.13,99.05,100.63,109.16,160.16,0,0.01,1,1903.63,0,0,4
2016-01-27,395,15944.46,4468.17,1116.1,98.95,99.05,100.63,109.18,160,0,0.01,1,1882.95,0,0,4
2016-01-28,378.4,16069.64,4506.68,1115.6,98.54,99.05,100.63,109.21,160.06,0,0.01,1,1893.36,0,0,4
2016-01-29,377.6,16466.3,4613.95,1116.4,99.65,99.05,100.63,109.31,161.03,0,0.01,1,1940.24,0,0,4
2016-02-01,371.4,16449.18,4620.37,1127.9,99.03,99.26,100.59,109.23,160.53,0,0.01,1,1939.38,0,0,4
2016-02-02,372.9,16153.54,4516.95,1127.3,98.89,99.26,100.59,109.36,163.03,0,0.01,1,1903.03,0,0,4
2016-02-03,369,16336.66,4504.24,1141.3,97.3,99.26,100.59,109.4,162.38,0,0.01,1,1912.53,0,0,4
2016-02-04,389.8,16416.58,4509.56,1157.6,96.49,99.26,100.59,109.43,162.75,0,0.01,1,1915.45,0,0,4
2016-02-05,386.5,16204.97,4363.14,1157.8,97.05,99.26,100.59,109.4,163.25,0,0.01,1,1880.05,0,0,4
2016-02-08,370.5,16027.05,4283.75,1197.9,96.58,99.26,100.59,109.55,166.03,0,0.01,1,1853.44,0,0,4
2016-02-09,374,16014.38,4268.76,1198.7,96.09,99.26,100.59,109.52,166.12,0,0.01,1,1852.21,0,0,4
2016-02-10,380.9,15914.74,4283.59,1194.7,95.94,99.26,100.59,109.51,167.06,0,0.01,1,1851.86,0,0,4
2016-02-11,378,15660.18,4266.84,1247.9,95.62,99.26,100.59,109.63,168.34,0,0.01,1,1829.08,0,0,4
2016-02-12,383,15973.84,4337.51,1239.1,95.98,99.26,100.59,109.49,166.47,0,0.01,1,1864.78,0,0,4
2016-02-14,408.3,15973.84,4337.51,1233.6,95.98,99.26,100.59,109.56,166.24,0,0.01,1,1864.78,0,0,4
2016-02-15,399.9,15973.84,4337.51,1208.1,95.98,99.26,100.59,109.54,165.89,0,0.01,1,1864.78,0,0,4
2016-02-16,407.3,16196.41,4435.95,1207.9,96.88,99.26,100.59,109.45,165.72,0,0.01,1,1895.58,0,0,4
2016-02-17,414.9,16453.83,4534.06,1211.1,96.8,99.26,100.59,109.39,164.56,0,0.01,1,1926.82,0,0,4
2016-02-18,421.5,16413.43,4487.54,1226.1,96.96,99.26,100.59,109.44,166.09,0,0.01,1,1917.83,0,0,4
2016-02-19,420,16391.99,4504.43,1230.4,96.6,99.26,100.59,109.37,166.59,0,0.01,1,1917.78,0,0,4
2016-02-22,440.3,16620.66,4570.61,1209.5,97.39,99.26,100.59,109.34,166.19,0,0.01,1,1945.5,0,0,4
2016-02-23,421.1,16431.78,4503.58,1222.3,97.48,99.26,100.59,109.36,166.75,0,0.01,1,1921.27,0,0,4
2016-02-24,426.4,16484.99,4542.61,1238.7,97.46,99.26,100.59,109.39,166.69,0,0.01,1,1929.8,0,0,4
2016-02-25,424.9,16697.29,4582.2,1238.2,97.28,99.26,100.59,109.45,167.34,0,0.01,1,1951.7,0,0,4
2016-02-26,435.3,16639.97,4590.47,1219.8,98.17,99.26,100.59,109.27,165.62,0,0.01,1,1948.05,0,0,4
2016-02-29,439.2,16516.5,4557.95,1233.9,98.22,99.26,100.59,109.29,165.88,0,0.01,1,1932.23,0,0,4
2016-03-01,434.8,16865.08,4689.6,1230.3,98.36,99.49,100.55,109.16,163.69,0,0.01,1,1978.35,0,0,3
2016-03-02,422.2,16899.32,4703.42,1241.1,98.22,99.49,100.55,109.16,164,0,0.01,1,1986.45,0,0,3
2016-03-03,420.6,16943.9,4707.42,1257.4,97.6,99.49,100.55,109.17,164.81,0,0.01,1,1993.4,0,0,3
2016-03-04,408.8,17006.77,4717.02,1269.9,97.34,99.49,100.55,109.11,163.59,0,0.01,1,1999.99,0,0,3
2016-03-07,412.7,17073.95,4708.25,1263.2,97.08,99.49,100.55,109.06,163.66,0,0.01,1,2001.76,0,0,3
2016-03-08,411.4,16964.1,4648.82,1262.1,97.21,99.49,100.55,109.12,165.28,0,0.01,1,1979.26,0,0,3
2016-03-09,412.9,17000.36,4674.38,1256.6,97.16,99.49,100.55,109.09,164.19,0,0.01,1,1989.26,0,0,3
2016-03-10,416.5,16995.13,4662.16,1272,96.06,99.49,100.55,109.03,163.72,11.75,0.01,1,1989.57,0,0,3
2016-03-11,420.5,17213.31,4748.47,1258.7,96.17,99.49,100.55,108.98,162.56,11.95,0.01,1,2022.19,0,0,3
2016-03-14,416,17229.13,4750.28,1244.4,96.52,99.49,100.55,108.97,162.81,12.5,0.01,1,2019.64,0,0,3
2016-03-15,415.5,17251.53,4728.67,1230.4,96.67,99.49,100.55,108.96,163.03,13.06,0.01,1,2015.93,0,0,3
2016-03-16,417.3,17325.76,4763.97,1229.3,95.92,99.49,100.55,109.15,162.84,12.88,0.01,1,2027.22,0,0,3
2016-03-17,418.8,17481.49,4774.98,1264.5,94.8,99.49,100.55,109.16,164.06,10.74,0.01,1,2040.59,0,0,3
2016-03-18,407.7,17602.3,4795.65,1253.8,95.12,99.49,100.55,109.22,164.56,10.74,0.01,1,2049.58,0,0,3
2016-03-21,411.9,17623.87,4808.87,1243.8,95.3,99.49,100.55,109.16,163.53,11.95,0.01,1,2051.6,0,0,3
2016-03-22,417.7,17582.57,4821.66,1248.2,95.64,99.49,100.55,109.12,161.91,11.37,0.01,1,2049.8,0,0,3
2016-03-23,418.1,17502.59,4768.86,1223.7,96.06,99.49,100.55,109.2,163.5,12.43,0.01,1,2036.71,0,0,3
2016-03-24,415.3,17515.73,4773.51,1221.4,96.17,99.49,100.55,109.18,163.03,11.2,0.01,1,2035.94,0,0,3
2016-03-25,416,17515.73,4773.51,1216.7,96.17,99.49,100.55,109.18,163.03,10.67,0.01,1,2035.94,0,0,3
2016-03-28,424.1,17535.39,4766.79,1219.9,95.94,99.49,100.55,109.19,163.53,11.62,0.01,1,2037.05,0,0,3
2016-03-29,415.8,17633.11,4846.62,1235.6,95.15,99.49,100.55,109.36,164.5,11.79,0.01,1,2055.01,0,0,3
2016-03-30,413.2,17716.66,4869.29,1226.9,94.82,99.49,100.55,109.41,163.47,11.85,0.01,1,2063.95,0,0,3
2016-03-31,416,17685.09,4869.85,1234.2,94.58,99.49,100.55,109.41,164.44,11.41,0.01,1,2059.74,0,0,3
2016-04-01,417.6,17792.75,4914.54,1222.2,94.62,99.61,100.57,109.31,164.38,11.62,0.01,1,2072.78,0,0,3
2016-04-04,420.5,17737,4891.8,1218,94.52,99.61,100.57,109.34,164.66,11.15,0.01,1,2066.13,0,0,3
2016-04-05,423.8,17603.32,4843.93,1228.4,94.64,99.61,100.57,109.39,166.22,10.4,0.01,1,2045.17,0,0,3
2016-04-06,422.6,17716.05,4920.72,1222.5,94.44,99.61,100.57,109.35,165.34,10.76,0.01,1,2066.66,0,0,3
2016-04-07,422.3,17541.96,4848.37,1236.2,94.5,99.61,100.57,109.43,167,10.12,0.01,1,2041.91,0,0,3
2016-04-08,418.5,17576.96,4850.69,1242.5,94.25,99.61,100.57,109.41,166.19,9.71,0.01,1,2047.6,0,0,3
2016-04-11,423.7,17556.41,4833.4,1256.7,93.94,99.61,100.57,109.41,166.09,8.68,0.01,1,2041.99,0,0,3
2016-04-12,426.6,17721.25,4872.09,1259.4,93.94,99.61,100.57,109.34,165.03,7.53,0.01,1,2061.72,0,0,3
2016-04-13,424.8,17908.28,4947.42,1246.8,94.76,99.61,100.57,109.32,165.88,8.09,0.01,1,2082.42,0,0,3
2016-04-14,426,17926.43,4945.89,1225,94.91,99.61,100.57,109.31,165.31,8.46,0.01,1,2082.78,0,0,3
2016-04-15,431.5,17897.46,4938.22,1233.1,94.69,99.61,100.57,109.36,166.12,8.32,0.01,1,2080.73,0,0,3
2016-04-18,430,18004.16,4960.02,1233.6,94.46,99.61,100.57,109.34,165.38,8.97,0.01,1,2094.34,0,0,3
2016-04-19,437.8,18053.6,4940.33,1253,93.95,99.61,100.57,109.31,165.06,8.71,0.01,1,2100.8,0,0,3
2016-04-20,444,18096.27,4948.13,1253.2,94.47,99.61,100.57,109.21,163.41,8.61,0.01,1,2102.4,0,0,3
2016-04-21,452,17982.52,4945.89,1249,94.57,99.61,100.57,109.2,162.69,8.11,0.01,1,2091.48,0,0,3
2016-04-22,447.8,18003.75,4906.23,1228.7,95.08,99.61,100.57,109.2,162.47,7.97,0.01,1,2091.58,0,0,3
2016-04-25,461.8,17977.24,4895.79,1238.9,94.8,99.61,100.57,109.18,161.94,7.54,0.01,1,2087.79,0,0,3
2016-04-26,468.1,17990.32,4888.28,1242.2,94.54,99.61,100.57,109.13,161.22,7.5,0.01,1,2091.7,0,0,3
2016-04-27,445.1,18041.55,4863.14,1249.2,94.37,99.61,100.57,109.18,162.69,7.8,0.01,1,2095.15,0,0,3
2016-04-28,450.5,17830.76,4805.29,1265.5,93.73,99.61,100.57,109.28,162.75,7.33,0.01,1,2075.81,0,0,3
2016-04-29,455.3,17773.64,4775.36,1289.2,93.05,99.61,100.57,109.31,163.31,7.52,0.01,1,2065.3,0,0,3
2016-05-02,443.7,17891.16,4817.59,1294.7,92.62,99.72,100.7,109.27,162.19,10,0.01,1,2081.43,0,0,4
2016-05-03,450.4,17750.91,4763.22,1290.7,92.93,99.72,100.7,109.34,163.84,9.34,0.01,1,2063.37,0,0,4
2016-05-04,447.4,17651.26,4725.64,1273.3,93.19,99.72,100.7,109.37,164.38,9.46,0.01,1,2051.12,0,0,4
2016-05-05,448.4,17660.71,4717.09,1271.4,93.78,99.72,100.7,109.41,165.41,9.79,0.01,1,2050.63,0,0,4
2016-05-06,461.2,17740.63,4736.15,1292.9,93.88,99.72,100.7,109.38,165.03,9.35,0.01,1,2057.14,0,0,4
2016-05-09,461.6,17705.91,4750.21,1265.6,94.11,99.72,100.7,109.44,165.47,9.32,0.01,1,2058.69,0,0,4
2016-05-10,450.7,17928.35,4809.88,1263.9,94.27,99.72,100.7,109.41,165.56,9.38,0.01,1,2084.39,0,0,4
2016-05-11,452.3,17711.12,4760.69,1274.6,93.79,99.72,100.7,109.4,166.19,9.89,0.01,1,2064.46,0,0,4
2016-05-12,455,17720.5,4737.33,1270.3,94.13,99.72,100.7,109.33,165.44,10.04,0.01,1,2064.11,0,0,4
2016-05-13,455.8,17535.32,4717.68,1271.9,94.59,99.72,100.7,109.34,166.72,10.6,0.01,1,2046.61,0,0,4
2016-05-16,453,17710.71,4775.46,1273.4,94.55,99.72,100.7,109.27,165.56,11.09,0.01,1,2066.66,0,0,4
2016-05-17,453.2,17529.98,4715.73,1276.2,94.53,99.72,100.7,109.2,165.75,12.08,0.01,1,2047.21,0,0,4
2016-05-18,453.5,17526.62,4739.12,1273.7,95.06,99.72,100.7,109.02,163.25,13.35,0.01,1,2047.63,0,0,4
2016-05-19,435,17435.4,4712.53,1254.2,95.29,99.72,100.7,109.08,164.34,14.58,0.01,1,2040.04,0,0,4
